CustomerID,Recency,Frequency,Monetary,Cluster,Persona,Persona_Description
15471,1,1,454.48,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15472,112,1,371.56,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15473,13,7,1771.2,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15475,76,1,454.11,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15478,39,2,1399.92,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15480,115,1,905.5,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15482,15,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15483,160,4,225.26,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15484,0,4,3590.41,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15485,29,3,2564.5,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15488,92,1,91.32,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15489,22,3,1134.28,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15491,94,6,3100.09,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15492,27,2,659.4599999999999,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15493,32,5,1953.41,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15494,20,2,1280.58,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15497,17,2,1262.2,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15498,2,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15500,7,4,1131.56,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15502,15,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15503,327,1,141.04,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15504,80,1,52.83,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15505,52,5,3610.96,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15506,22,3,972.08,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15507,171,1,475.86,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15508,188,6,1000.27,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15510,327,1,250.0,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15511,11,5,900.53,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15512,155,2,121.0,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15513,32,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15514,11,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15516,44,3,62.43,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15517,232,1,267.03,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15518,63,8,1921.55,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15520,1,1,343.5,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15521,39,8,3000.2,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15522,32,2,397.99,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15523,83,1,412.0100000000001,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15524,24,1,440.0,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15525,1,3,734.37,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15526,32,2,148.44,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15527,18,8,2428.53,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15528,253,1,229.33,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15529,22,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15530,21,4,1497.31,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15531,7,2,1972.39,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15532,24,4,1564.73,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15533,18,3,807.57,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15535,172,4,502.9,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15537,162,1,110.92,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15539,6,1,538.46,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15540,10,1,213.3,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15541,113,1,85.13000000000001,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15543,287,1,127.86,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15544,8,9,3546.71,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15545,53,2,288.96999999999997,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15547,6,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15549,76,3,1681.46,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15550,3,4,575.63,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15551,36,1,436.06,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15552,216,1,90.12,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15553,59,1,428.93,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15554,277,1,217.2,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15555,11,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15556,23,1,279.77,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15557,28,1,468.91,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15561,11,4,800.59,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15562,327,1,134.55,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15563,21,4,1400.44,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15565,49,2,173.16,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15567,18,1,186.01,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15568,2,3,758.29,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15569,103,5,1375.71,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15570,6,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15571,11,4,650.4300000000001,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15572,4,7,2533.42,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15573,31,2,591.1899999999999,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15574,177,4,675.64,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15576,37,1,921.37,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15577,150,3,258.88,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15578,161,1,127.1,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15579,68,2,327.6,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15581,120,11,3675.77,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15582,24,3,682.9100000000001,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15584,23,4,720.86,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15585,176,1,455.3,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15587,49,4,913.68,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15589,255,3,478.53,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15592,46,1,388.58,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15593,70,1,199.8,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15594,15,5,1771.78,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15596,100,5,1406.59,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15597,34,1,324.57,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15598,52,1,240.68,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15599,26,2,761.74,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15601,10,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15602,7,9,1297.87,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15603,78,1,48.48,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15604,51,1,216.39,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15605,35,5,1198.23,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15606,60,9,2920.16,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15607,327,1,104.76,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15608,27,4,1093.68,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15609,183,1,298.48,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15610,51,1,112.46,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15611,9,11,1591.45,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15612,35,2,195.15,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15615,9,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15618,32,4,776.851,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15619,10,1,336.40000000000003,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15620,56,3,1553.18,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15621,3,4,1293.03,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15622,42,9,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15623,140,1,301.03,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15624,116,4,588.13,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15625,103,4,1534.26,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15626,74,2,675.8,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15628,4,9,2870.24,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15630,44,2,1186.35,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15632,15,8,3285.31,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15634,16,1,243.55,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15636,89,2,724.76,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15637,52,1,223.36,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15639,133,1,425.32,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15640,3,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15641,104,4,1887.2,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15643,191,3,664.0,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15644,165,4,803.54,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15645,18,1,612.01,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15646,157,3,447.64,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15648,203,2,639.5,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15649,327,2,816.0,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15651,36,3,646.3,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15652,90,1,337.74,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15653,92,2,877.4399999999999,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15654,8,2,922.53,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15655,242,1,560.67,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15656,44,4,748.5,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15657,22,1,30.0,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15658,189,5,1024.1,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15659,43,1,306.45,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15660,24,9,1600.86,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15661,316,2,309.8,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15663,105,1,138.14,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15664,50,1,386.43,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15665,167,2,2222.21,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15667,39,1,301.32,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15668,217,1,76.32000000000001,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15669,39,4,684.34,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15670,296,1,173.05,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15671,18,7,2657.13,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15673,87,4,2726.23,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15674,72,5,2446.6,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15675,80,3,323.69,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15676,18,3,3435.76,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15677,48,1,657.23,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15678,52,1,352.7,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15679,23,4,781.28,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15680,8,3,1333.68,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15681,24,5,1426.16,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15683,116,1,193.75,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15687,8,9,2993.1,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15689,119,2,254.1,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15690,3,2,239.76,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15691,251,1,136.8,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15692,27,1,191.04,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15694,0,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15695,266,2,409.98,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15696,32,8,2711.11,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15699,17,1,309.65,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15700,171,2,696.68,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15701,1,4,1529.0,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15703,264,1,211.5,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15704,139,4,2293.62,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15705,200,1,143.1,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15706,63,4,1060.56,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15707,34,4,916.98,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15708,40,7,3235.25,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15709,283,1,133.25,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15712,8,5,1072.36,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15713,142,2,356.7,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15714,11,2,330.03000000000003,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15716,145,4,1101.11,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15717,233,1,150.3,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15719,32,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15720,23,1,598.73,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15721,11,1,471.4,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15722,35,5,2211.21,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15723,327,1,190.7,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15724,200,2,218.25,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15725,14,1,415.25,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15727,16,7,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15729,212,1,85.0,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15730,65,3,1120.88,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15732,211,2,294.12,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15733,282,1,162.3,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15734,114,2,1339.45,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15737,14,8,1188.12,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15738,18,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15739,65,1,449.12,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15740,48,1,154.88,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15743,15,4,775.96,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15744,77,1,34.8,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15745,18,4,1094.59,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15746,133,1,196.88,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15747,12,3,946.64,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15748,39,1,144.36,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15749,234,3,3691.769999999999,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15750,2,8,2463.05,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15752,39,7,2626.6,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15753,304,1,79.2,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15754,50,3,458.57,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15755,9,6,2364.25,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15756,60,4,528.01,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15757,65,2,714.42,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15758,24,1,205.25,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15759,217,3,253.04,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15762,64,2,583.75,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15763,31,2,1086.92,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15764,87,6,3279.97,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15766,63,1,315.06,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15768,115,3,621.8299999999999,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15769,6,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15773,5,1,635.6800000000001,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15774,68,1,270.8,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15775,244,1,104.9,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15776,132,1,241.62,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15777,240,4,1047.11,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15780,183,3,475.28,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15781,24,3,345.46,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15782,9,3,2614.74,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15783,10,1,246.3,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15785,32,5,2328.9700000000003,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15786,45,3,3691.769999999999,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15787,25,3,933.26,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15789,327,1,351.3,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15790,9,1,218.75,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15791,43,2,1612.69,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15793,14,3,965.61,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15795,149,1,610.01,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15796,0,8,2708.61,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15797,112,4,2207.4,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15799,75,3,884.14,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15800,106,2,696.89,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15801,45,3,1063.95,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15802,142,1,451.42,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15803,50,1,415.8200000000001,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15804,0,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15805,22,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15806,45,3,784.58,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15807,49,3,903.9,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15808,305,4,3651.27,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15809,35,5,515.77,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15810,78,4,1391.98,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15811,21,6,2218.62,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15812,106,5,1801.14,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15813,207,2,1303.91,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15814,16,4,1945.33,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15815,63,5,2100.6,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15819,48,4,1905.45,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15820,319,1,206.98,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15821,43,2,570.96,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15822,2,2,885.47,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15823,327,1,15.0,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15825,171,1,532.94,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15826,55,3,1654.31,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15827,72,11,1836.09,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15829,98,2,636.14,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15830,37,1,576.0,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15831,57,3,794.64,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15832,253,1,836.79,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15834,69,4,2225.15,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15835,43,4,954.09,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15836,49,1,137.37,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15837,64,1,391.98,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15838,10,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15839,32,3,1048.49,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15840,58,2,355.56,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15841,72,4,1224.06,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
15843,303,1,118.95000000000002,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15844,45,1,130.73999999999998,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
15845,17,8,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
15847,37,2,389.27,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
15850,18,2,234.88,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
